iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
3,30,factuals_only,contriever,-,20,60,60,0,0.515,0.4588962376238124,0.5199626548335455,0.4722555962456312,0.4592754198686526
3,30,factuals_only,contriever,-,20,60,60,0,0.51,0.4547722655474864,0.51580915376853,0.47362644761648265,0.45202904305705843
4,40,factuals_only,contriever,-,20,70,70,0,0.53,0.4930181207198991,0.5377036146954067,0.5058964852695894,0.5053532213040693
4,40,factuals_only,contriever,-,20,70,70,0,0.53,0.49088913977194876,0.5369590187127806,0.5006017799748841,0.5053532213040693
5,50,factuals_only,contriever,-,20,80,80,0,0.54,0.4704469459022493,0.5464478166048963,0.4807721103373277,0.4756327679608687
5,50,factuals_only,contriever,-,20,80,80,0,0.535,0.46923357504235635,0.5396752797669966,0.4798718161513978,0.4731817875687118
6,60,factuals_only,contriever,-,20,90,90,0,0.535,0.48586307143775526,0.5427844715230623,0.49896723646723645,0.49230247932367455
6,60,factuals_only,contriever,-,20,90,90,0,0.53,0.49705633083915796,0.5385348681572312,0.5147564412238325,0.5064146459294474
7,70,factuals_only,contriever,-,20,100,100,0,0.51,0.45062938311824513,0.5144528502029823,0.46899684110712747,0.4528742087095263
7,70,factuals_only,contriever,-,20,100,100,0,0.505,0.44452864495063776,0.5088987902811413,0.463759851502125,0.4467013692033535
8,80,factuals_only,contriever,-,20,110,110,0,0.515,0.45688458493336537,0.5207023155559741,0.47514822445770183,0.4652356750351871
8,80,factuals_only,contriever,-,20,110,110,0,0.51,0.44309027838439596,0.5165857020562903,0.4620190395461315,0.44579896481886655
9,90,factuals_only,contriever,-,20,120,120,0,0.505,0.43469387755102035,0.509578231292517,0.453635293888824,0.4385525880072725
9,90,factuals_only,contriever,-,20,120,120,0,0.51,0.4410889769693756,0.5151491510494833,0.4595243558672373,0.44579896481886655
10,100,factuals_only,contriever,-,20,130,130,0,0.525,0.45276028231439214,0.5277206727209108,0.46533869946907563,0.4553897576577413
10,100,factuals_only,contriever,-,20,130,130,0,0.52,0.44703979595283944,0.5230700567548394,0.46181133723918183,0.4481433808461471
11,110,factuals_only,contriever,-,20,130,130,0,0.515,0.44028057801881015,0.5191264133806042,0.4562287529074968,0.4419705413399742
11,110,factuals_only,contriever,-,20,130,130,0,0.52,0.4460541027957698,0.524843915119965,0.462037037037037,0.4481433808461471
1,10,full,contriever,mixed,20,46,40,6,0.515,0.4765568788728823,0.523275513478819,0.4894894423879932,0.48276892521681886
2,20,full,contriever,mixed,20,60,50,10,0.525,0.4798356208124604,0.5334995636012326,0.48838539956961013,0.48767088600113256
3,30,full,contriever,mixed,20,77,60,17,0.535,0.4795135700947844,0.5393523611831863,0.5067778755760497,0.4724820518467812
4,40,full,contriever,mixed,20,94,70,24,0.535,0.4947541895731564,0.5395771009276539,0.5222829750541219,0.48946778167094473
5,50,full,contriever,mixed,20,113,80,33,0.53,0.4608055201589201,0.5342766504485719,0.48512104990415933,0.4561703547541511
6,60,full,contriever,mixed,20,128,90,38,0.55,0.4960927109335867,0.5519008944163732,0.5180351601920229,0.4864876540876775
7,70,full,contriever,mixed,20,144,100,44,0.535,0.47480345708789146,0.5381122470661104,0.5007635822794282,0.474811224950861
9,90,full,contriever,mixed,20,175,120,55,0.54,0.47981435176173665,0.5419269368789336,0.5028517917397605,0.4783357426484392
10,100,full,contriever,mixed,20,192,130,62,0.55,0.4986658711092269,0.552162450735629,0.5211460698567544,0.5002234332569165
11,110,full,contriever,mixed,20,192,130,62,0.555,0.5011364133167202,0.5579734490786281,0.5201592665104601,0.5063962727630893
1,10,full,contriever,factual_anchored,20,46,40,6,0.52,0.48326572967033515,0.5286375318682711,0.49549568365357843,0.48894176472299167
2,20,full,contriever,factual_anchored,20,60,50,10,0.53,0.48770009145793386,0.5372530330751532,0.49413663663663665,0.49854834487518146
3,30,full,contriever,factual_anchored,20,77,60,17,0.535,0.4815114271810342,0.5401160058866555,0.5045477116261846,0.4768548654399846
4,40,full,contriever,factual_anchored,20,94,70,24,0.545,0.4961600429645543,0.548671589688507,0.5131622286942653,0.49958772170092974
5,50,full,contriever,factual_anchored,20,113,80,33,0.53,0.4634117072341872,0.5342903338855614,0.4885171488178162,0.4557477719279171
6,60,full,contriever,factual_anchored,20,128,90,38,0.555,0.5092792329085726,0.5581688239230511,0.539510189699181,0.49373403089927176
7,70,full,contriever,factual_anchored,20,144,100,44,0.53,0.4701709111114476,0.5320282429820179,0.4988450177521681,0.4650073033822335
8,80,full,contriever,factual_anchored,20,162,110,52,0.54,0.49698500977454424,0.5442120022852612,0.5168788086893373,0.5034161451798221
9,90,full,contriever,factual_anchored,20,175,120,55,0.54,0.48382130084257735,0.5416097472267686,0.5123672744809465,0.4783357426484392
10,100,full,contriever,factual_anchored,20,192,130,62,0.545,0.49610148553655525,0.547430554771714,0.5174824793244123,0.4973498700385257
11,110,full,contriever,factual_anchored,20,192,130,62,0.55,0.4971073288919523,0.5534307908974807,0.5124153566911877,0.5035227095446985
1,10,factuals_only,bge_large,-,20,40,40,0,0.515,0.467961631544443,0.5228185432920569,0.4795029239766082,0.47472303375234254
1,10,factuals_only,bge_large,-,20,40,40,0,0.52,0.4895401373009552,0.5275123659533985,0.49787108814240594,0.505885498738337
2,20,factuals_only,bge_large,-,20,50,50,0,0.535,0.479345156667318,0.5413423001758843,0.4930292332466246,0.48835224855670517
2,20,factuals_only,bge_large,-,20,50,50,0,0.54,0.4851624495229146,0.5460996962985335,0.49649243670982807,0.49559862536829935
3,30,factuals_only,bge_large,-,20,60,60,0,0.535,0.4921624741014016,0.5413626447594918,0.49756497470783184,0.49853255756186643
3,30,factuals_only,bge_large,-,20,60,60,0,0.54,0.488168204945396,0.5474119781783421,0.5008735462996114,0.4869779357131269
4,40,factuals_only,bge_large,-,20,70,70,0,0.52,0.46775683251039757,0.5310583230090347,0.48084791751458417,0.47973155890153274
4,40,factuals_only,bge_large,-,20,70,70,0,0.525,0.4765907087640362,0.5351516716332612,0.48493513082554185,0.49283475675794225
5,50,factuals_only,bge_large,-,20,80,80,0,0.515,0.4654189875074533,0.5232956726923692,0.47759604324821714,0.48091166057183043
5,50,factuals_only,bge_large,-,20,80,80,0,0.53,0.49219567904531253,0.5370687795427649,0.4997113997113996,0.5148411244113393
6,60,factuals_only,bge_large,-,20,90,90,0,0.51,0.45657964986609484,0.5188119494174481,0.46658430710154847,0.471107739003203
6,60,factuals_only,bge_large,-,20,90,90,0,0.515,0.47443047513721653,0.5236223853891998,0.4806579698053481,0.4949172628127268
7,70,factuals_only,bge_large,-,20,100,100,0,0.515,0.4691253468304197,0.5223924900652503,0.480231912765351,0.4857070569912678
7,70,factuals_only,bge_large,-,20,100,100,0,0.515,0.4691253468304197,0.5223924900652503,0.480231912765351,0.4857070569912678
8,80,factuals_only,bge_large,-,20,110,110,0,0.535,0.48359132833500124,0.5416430679101023,0.49614250183878167,0.4963561442123631
8,80,factuals_only,bge_large,-,20,110,110,0,0.535,0.48356426848238304,0.5420374306505732,0.49771217154938086,0.4963561442123631
9,90,factuals_only,bge_large,-,20,120,120,0,0.525,0.469752942898723,0.5334187226054233,0.4842167660758366,0.48665878700861204
9,90,factuals_only,bge_large,-,20,120,120,0,0.52,0.4667524718926915,0.528138336804186,0.4787399096836484,0.4837852237902213
10,100,factuals_only,bge_large,-,20,130,130,0,0.505,0.45344535060828656,0.5142727220145232,0.4649399399399399,0.4608812346083416
10,100,factuals_only,bge_large,-,20,130,130,0,0.505,0.4552865710487799,0.5136672848578523,0.46349447258262205,0.46525404820154503
11,110,factuals_only,bge_large,-,20,130,130,0,0.5,0.4540747128568426,0.510234996847298,0.4699718753014686,0.4657831953926554
11,110,factuals_only,bge_large,-,20,130,130,0,0.505,0.4576509364636973,0.5136891603604485,0.47000801924619084,0.46823417578481225
1,10,full,bge_large,mixed,20,46,40,6,0.535,0.500993958365759,0.5423415703563687,0.5047714234015604,0.5144027542717903
2,20,full,bge_large,mixed,20,60,50,10,0.515,0.45644492868223113,0.5220806753496684,0.4680576292978309,0.46183296462568596
3,30,full,bge_large,mixed,20,77,60,17,0.535,0.48278525890341434,0.5419045343937894,0.48993345943316163,0.4918798964974406
4,40,full,bge_large,mixed,20,94,70,24,0.525,0.4634396133427645,0.5322949950509119,0.4784825311141101,0.4697150529932668
5,50,full,bge_large,mixed,20,113,80,33,0.545,0.5039765772905385,0.5508986491516672,0.5141562138034297,0.5146127527583858
6,60,full,bge_large,mixed,20,128,90,38,0.535,0.4718885514222008,0.5408633361545353,0.4846062069975114,0.4798349930232518
7,70,full,bge_large,mixed,20,144,100,44,0.525,0.4700096369146997,0.5327902086531311,0.47884465991871134,0.4800475773628903
8,80,full,bge_large,mixed,20,162,110,52,0.53,0.4845739049015232,0.5371314305131144,0.5020607827737184,0.4902740817577517
9,90,full,bge_large,mixed,20,175,120,55,0.545,0.48620436336491607,0.5514474445373689,0.4944930228232726,0.49390516382020627
10,100,full,bge_large,mixed,20,192,130,62,0.525,0.4681100328724191,0.5350438683424468,0.4778772921858028,0.4769645600480183
11,110,full,bge_large,mixed,20,192,130,62,0.515,0.45700843248975404,0.5239258686826027,0.4678856644245661,0.4651322409134679
1,10,full,bge_large,factual_anchored,20,46,40,6,0.525,0.4913151522751203,0.5328835367765556,0.49695294558308256,0.5047053970680392
2,20,full,bge_large,factual_anchored,20,60,50,10,0.53,0.4899947478741848,0.5369424799496708,0.496692679301375,0.5026927868154314
3,30,full,bge_large,factual_anchored,20,77,60,17,0.54,0.4870051688937138,0.5471587390937236,0.49717194372991474,0.4947534597158314
4,40,full,bge_large,factual_anchored,20,94,70,24,0.525,0.46196902510747045,0.5327704852469904,0.47687222515597805,0.4697150529932668
5,50,full,bge_large,factual_anchored,20,113,80,33,0.535,0.4979030933013233,0.5411023969147863,0.5076069703243616,0.5092882091478381
6,60,full,bge_large,factual_anchored,20,128,90,38,0.53,0.47104462824657894,0.534267716846497,0.4845577959006688,0.4773840126310949
7,70,full,bge_large,factual_anchored,20,144,100,44,0.53,0.47467532942302587,0.5370172794631101,0.48257511007511006,0.48249855775504713
8,80,full,bge_large,factual_anchored,20,162,110,52,0.53,0.48641807750041277,0.5367204484134531,0.5051926509055864,0.4902740817577517
9,90,full,bge_large,factual_anchored,20,175,120,55,0.545,0.48620436336491607,0.5514474445373689,0.4944930228232726,0.49390516382020627
10,100,full,bge_large,factual_anchored,20,192,130,62,0.525,0.46740211433782797,0.5350979121133743,0.4759015836005052,0.4769645600480183
11,110,full,bge_large,factual_anchored,20,192,130,62,0.505,0.45363617144971197,0.5138617745554481,0.4616648816648817,0.4646030937223576
