iteration,budget_used,pool_type,retriever,cf_strategy,k_max,labeled_pool_size,total_factuals,total_cfs,accuracy,f1_macro,f1_weighted,precision_macro,recall_macro
3,30,factuals_only,bm25,-,20,51,51,0,0.8703703703703703,0.8702887011596628,0.8702887011596628,0.8783666504861509,0.8703703703703703
3,30,factuals_only,bm25,-,20,51,51,0,0.8703703703703703,0.8702887011596628,0.8702887011596628,0.8783666504861509,0.8703703703703703
4,40,factuals_only,bm25,-,20,61,61,0,0.8611111111111112,0.8609465433577578,0.8609465433577577,0.868363871270848,0.8611111111111112
4,40,factuals_only,bm25,-,20,61,61,0,0.8611111111111112,0.8609465433577578,0.8609465433577577,0.868363871270848,0.8611111111111112
5,50,factuals_only,bm25,-,20,71,71,0,0.8518518518518519,0.8515688792486359,0.8515688792486358,0.8588941743011511,0.8518518518518517
5,50,factuals_only,bm25,-,20,71,71,0,0.8518518518518519,0.8508402070981331,0.8508402070981332,0.8620818399044206,0.8518518518518517
6,60,factuals_only,bm25,-,20,81,81,0,0.8703703703703703,0.8697905400533564,0.8697905400533564,0.8793580971000327,0.8703703703703703
6,60,factuals_only,bm25,-,20,81,81,0,0.8703703703703703,0.8697905400533564,0.8697905400533564,0.8793580971000327,0.8703703703703703
7,70,factuals_only,bm25,-,20,91,91,0,0.8796296296296297,0.8788554440728354,0.8788554440728353,0.883838383838384,0.8796296296296298
7,70,factuals_only,bm25,-,20,91,91,0,0.8796296296296297,0.8788554440728354,0.8788554440728353,0.883838383838384,0.8796296296296298
8,80,factuals_only,bm25,-,20,101,101,0,0.8888888888888888,0.8882209293973999,0.8882209293973999,0.8935866013071895,0.888888888888889
8,80,factuals_only,bm25,-,20,101,101,0,0.8796296296296297,0.8788554440728354,0.8788554440728353,0.883838383838384,0.8796296296296298
9,90,factuals_only,bm25,-,20,111,111,0,0.8703703703703703,0.8691558441558441,0.8691558441558441,0.8788770053475936,0.8703703703703703
9,90,factuals_only,bm25,-,20,111,111,0,0.8796296296296297,0.8784488985193212,0.8784488985193212,0.8897820570234364,0.8796296296296297
10,100,factuals_only,bm25,-,20,121,121,0,0.8703703703703703,0.8697330447330448,0.8697330447330448,0.8801841948900773,0.8703703703703703
10,100,factuals_only,bm25,-,20,121,121,0,0.8703703703703703,0.8697330447330448,0.8697330447330448,0.8801841948900773,0.8703703703703703
11,110,factuals_only,bm25,-,20,121,121,0,0.8611111111111112,0.8601287043045641,0.860128704304564,0.8692570869990225,0.8611111111111112
11,110,factuals_only,bm25,-,20,121,121,0,0.8703703703703703,0.8697330447330448,0.8697330447330448,0.8801841948900773,0.8703703703703703
1,10,full,bm25,mixed,20,31,31,0,0.8796296296296297,0.8786577229615204,0.8786577229615204,0.8887255338738899,0.8796296296296297
2,20,full,bm25,mixed,20,44,41,3,0.8888888888888888,0.8894026245583676,0.8894026245583676,0.9002117953730857,0.888888888888889
3,30,full,bm25,mixed,20,57,51,6,0.8703703703703703,0.8697905400533564,0.8697905400533564,0.8793580971000327,0.8703703703703703
4,40,full,bm25,mixed,20,69,61,8,0.8611111111111112,0.8607648916358533,0.8607648916358533,0.8685627289175235,0.8611111111111112
5,50,full,bm25,mixed,20,79,71,8,0.8611111111111112,0.8606465997770346,0.8606465997770345,0.8658008658008658,0.8611111111111112
6,60,full,bm25,mixed,20,92,81,11,0.8425925925925926,0.841978561785325,0.841978561785325,0.8538720538720539,0.8425925925925926
7,70,full,bm25,mixed,20,102,91,11,0.8425925925925926,0.8413289399046886,0.8413289399046886,0.8523372162485066,0.8425925925925926
8,80,full,bm25,mixed,20,113,101,12,0.8518518518518519,0.8508402070981331,0.8508402070981332,0.8620818399044206,0.8518518518518517
9,90,full,bm25,mixed,20,123,111,12,0.8518518518518519,0.8497314169570268,0.8497314169570267,0.8649677262209231,0.8518518518518517
10,100,full,bm25,mixed,20,134,121,13,0.8425925925925926,0.8410745846588901,0.8410745846588901,0.8555040661487437,0.8425925925925926
11,110,full,bm25,mixed,20,134,121,13,0.8425925925925926,0.8410745846588901,0.8410745846588901,0.8555040661487437,0.8425925925925926
1,10,full,bm25,factual_anchored,20,31,31,0,0.8981481481481481,0.8977443231174574,0.8977443231174574,0.9030655360317045,0.8981481481481483
2,20,full,bm25,factual_anchored,20,44,41,3,0.8888888888888888,0.8882209293973999,0.8882209293973999,0.8935866013071895,0.888888888888889
3,30,full,bm25,factual_anchored,20,57,51,6,0.8518518518518519,0.8507364204076824,0.8507364204076823,0.8656050762497539,0.851851851851852
4,40,full,bm25,factual_anchored,20,69,61,8,0.8425925925925926,0.841978561785325,0.841978561785325,0.8538720538720539,0.8425925925925926
5,50,full,bm25,factual_anchored,20,79,71,8,0.8518518518518519,0.8512639623750736,0.8512639623750735,0.8644279167605738,0.8518518518518517
6,60,full,bm25,factual_anchored,20,92,81,11,0.8425925925925926,0.8413289399046886,0.8413289399046886,0.8523372162485066,0.8425925925925926
7,70,full,bm25,factual_anchored,20,102,91,11,0.8703703703703703,0.8697508253063808,0.8697508253063809,0.8833295770415446,0.8703703703703703
8,80,full,bm25,factual_anchored,20,113,101,12,0.8796296296296297,0.8791892834917859,0.8791892834917859,0.8865324759220109,0.8796296296296298
9,90,full,bm25,factual_anchored,20,123,111,12,0.8333333333333334,0.831816527120495,0.8318165271204951,0.8450210378681627,0.8333333333333334
10,100,full,bm25,factual_anchored,20,134,121,13,0.8333333333333334,0.8315250183360611,0.8315250183360612,0.8419205495818399,0.8333333333333334
11,110,full,bm25,factual_anchored,20,134,121,13,0.8333333333333334,0.8315250183360611,0.8315250183360612,0.8419205495818399,0.8333333333333334
1,10,factuals_only,contriever,-,20,31,31,0,0.8703703703703703,0.8706694271911664,0.8706694271911662,0.8749474660522006,0.8703703703703702
1,10,factuals_only,contriever,-,20,31,31,0,0.8611111111111112,0.8616541353383459,0.8616541353383459,0.8647058823529412,0.861111111111111
2,20,factuals_only,contriever,-,20,41,41,0,0.8703703703703703,0.8701155651859876,0.8701155651859878,0.8822062994476787,0.8703703703703703
2,20,factuals_only,contriever,-,20,41,41,0,0.8611111111111112,0.8608225108225108,0.8608225108225107,0.8713012477718359,0.861111111111111
3,30,factuals_only,contriever,-,20,51,51,0,0.8888888888888888,0.8890146594582163,0.8890146594582163,0.8959549411162314,0.888888888888889
3,30,factuals_only,contriever,-,20,51,51,0,0.8888888888888888,0.8890146594582163,0.8890146594582163,0.8959549411162314,0.888888888888889
4,40,factuals_only,contriever,-,20,61,61,0,0.8888888888888888,0.8890146594582163,0.8890146594582163,0.8959549411162314,0.888888888888889
4,40,factuals_only,contriever,-,20,61,61,0,0.8981481481481481,0.8981470976478999,0.8981470976479,0.9078257659653008,0.8981481481481483
5,50,factuals_only,contriever,-,20,71,71,0,0.8796296296296297,0.879607268981489,0.879607268981489,0.8889627168696936,0.8796296296296297
5,50,factuals_only,contriever,-,20,71,71,0,0.8888888888888888,0.8890146594582163,0.8890146594582163,0.8959549411162314,0.888888888888889
6,60,factuals_only,contriever,-,20,81,81,0,0.8888888888888888,0.8886022245155373,0.8886022245155373,0.8918981481481482,0.888888888888889
6,60,factuals_only,contriever,-,20,81,81,0,0.8796296296296297,0.8798871661340592,0.8798871661340593,0.8846617305458769,0.8796296296296297
7,70,factuals_only,contriever,-,20,91,91,0,0.8888888888888888,0.8889892715979673,0.8889892715979671,0.8931785574540237,0.8888888888888888
7,70,factuals_only,contriever,-,20,91,91,0,0.8981481481481481,0.8983490963606954,0.8983490963606954,0.9032084785133566,0.8981481481481483
8,80,factuals_only,contriever,-,20,101,101,0,0.8796296296296297,0.8791892834917859,0.8791892834917859,0.8865324759220109,0.8796296296296298
8,80,factuals_only,contriever,-,20,101,101,0,0.8796296296296297,0.8796739208503914,0.8796739208503914,0.8856500933706816,0.8796296296296297
9,90,factuals_only,contriever,-,20,111,111,0,0.9166666666666666,0.9173525820584644,0.9173525820584643,0.9242238562091503,0.9166666666666666
9,90,factuals_only,contriever,-,20,111,111,0,0.9166666666666666,0.9173525820584644,0.9173525820584643,0.9242238562091503,0.9166666666666666
10,100,factuals_only,contriever,-,20,121,121,0,0.9074074074074074,0.908151826761311,0.908151826761311,0.9174278863833605,0.9074074074074074
10,100,factuals_only,contriever,-,20,121,121,0,0.9074074074074074,0.908151826761311,0.908151826761311,0.9174278863833605,0.9074074074074074
11,110,factuals_only,contriever,-,20,121,121,0,0.9166666666666666,0.9173525820584644,0.9173525820584643,0.9242238562091503,0.9166666666666666
11,110,factuals_only,contriever,-,20,121,121,0,0.9074074074074074,0.908151826761311,0.908151826761311,0.9174278863833605,0.9074074074074074
1,10,full,contriever,mixed,20,31,31,0,0.8611111111111112,0.8616541353383459,0.8616541353383459,0.8647058823529412,0.861111111111111
2,20,full,contriever,mixed,20,44,41,3,0.8981481481481481,0.8981470976478999,0.8981470976479,0.9078257659653008,0.8981481481481483
3,30,full,contriever,mixed,20,57,51,6,0.8611111111111112,0.8608225108225108,0.8608225108225107,0.8713012477718359,0.861111111111111
4,40,full,contriever,mixed,20,69,61,8,0.8796296296296297,0.8791749985509766,0.8791749985509767,0.8949735449735451,0.8796296296296297
5,50,full,contriever,mixed,20,79,71,8,0.8888888888888888,0.8886777684812825,0.8886777684812825,0.8968712766426901,0.888888888888889
6,60,full,contriever,mixed,20,92,81,11,0.8981481481481481,0.8985041702030131,0.8985041702030131,0.9018037518037518,0.8981481481481483
7,70,full,contriever,mixed,20,102,91,11,0.8981481481481481,0.8987891335717423,0.8987891335717423,0.9035766560874164,0.8981481481481483
8,80,full,contriever,mixed,20,113,101,12,0.8981481481481481,0.8986550408092057,0.8986550408092057,0.9070501526896876,0.8981481481481483
9,90,full,contriever,mixed,20,123,111,12,0.8981481481481481,0.8986550408092057,0.8986550408092057,0.9070501526896876,0.8981481481481483
10,100,full,contriever,mixed,20,134,121,13,0.8981481481481481,0.8986550408092057,0.8986550408092057,0.9070501526896876,0.8981481481481483
11,110,full,contriever,mixed,20,134,121,13,0.8981481481481481,0.8986550408092057,0.8986550408092057,0.9070501526896876,0.8981481481481483
1,10,full,contriever,factual_anchored,20,31,31,0,0.8518518518518519,0.8525191320820934,0.8525191320820935,0.855988455988456,0.8518518518518517
2,20,full,contriever,factual_anchored,20,44,41,3,0.9074074074074074,0.9075119167614437,0.9075119167614438,0.9146441372247823,0.9074074074074074
3,30,full,contriever,factual_anchored,20,57,51,6,0.8703703703703703,0.8702887011596628,0.8702887011596628,0.8783666504861509,0.8703703703703703
4,40,full,contriever,factual_anchored,20,69,61,8,0.8796296296296297,0.8791749985509766,0.8791749985509767,0.8949735449735451,0.8796296296296297
5,50,full,contriever,factual_anchored,20,79,71,8,0.8796296296296297,0.8791892834917859,0.8791892834917859,0.8865324759220109,0.8796296296296298
6,60,full,contriever,factual_anchored,20,92,81,11,0.8888888888888888,0.8892042196995757,0.8892042196995757,0.893287037037037,0.888888888888889
7,70,full,contriever,factual_anchored,20,102,91,11,0.8888888888888888,0.8896321070234113,0.8896321070234114,0.8961038961038961,0.8888888888888888
8,80,full,contriever,factual_anchored,20,113,101,12,0.8888888888888888,0.8886777684812825,0.8886777684812825,0.8968712766426901,0.888888888888889
9,90,full,contriever,factual_anchored,20,123,111,12,0.8888888888888888,0.8886777684812825,0.8886777684812825,0.8968712766426901,0.888888888888889
10,100,full,contriever,factual_anchored,20,134,121,13,0.8981481481481481,0.8986550408092057,0.8986550408092057,0.9070501526896876,0.8981481481481483
11,110,full,contriever,factual_anchored,20,134,121,13,0.8888888888888888,0.8891352908802487,0.8891352908802487,0.8972647991543341,0.888888888888889
1,10,factuals_only,bge_large,-,20,31,31,0,0.8796296296296297,0.8802341449400273,0.8802341449400273,0.8868755835667601,0.8796296296296297
1,10,factuals_only,bge_large,-,20,31,31,0,0.8981481481481481,0.8987891335717423,0.8987891335717423,0.9035766560874164,0.8981481481481483
2,20,factuals_only,bge_large,-,20,41,41,0,0.8703703703703703,0.8702887011596628,0.8702887011596628,0.8783666504861509,0.8703703703703703
2,20,factuals_only,bge_large,-,20,41,41,0,0.8703703703703703,0.8702887011596628,0.8702887011596628,0.8783666504861509,0.8703703703703703
3,30,factuals_only,bge_large,-,20,51,51,0,0.8888888888888888,0.8887053087757314,0.8887053087757314,0.9012763098969995,0.8888888888888888
3,30,factuals_only,bge_large,-,20,51,51,0,0.8888888888888888,0.8887053087757314,0.8887053087757314,0.9012763098969995,0.8888888888888888
4,40,factuals_only,bge_large,-,20,61,61,0,0.8796296296296297,0.8800728704110347,0.8800728704110347,0.8936026936026936,0.8796296296296297
4,40,factuals_only,bge_large,-,20,61,61,0,0.8796296296296297,0.8800728704110347,0.8800728704110347,0.8936026936026936,0.8796296296296297
5,50,factuals_only,bge_large,-,20,71,71,0,0.8611111111111112,0.8617647058823529,0.8617647058823529,0.8721590909090908,0.8611111111111112
5,50,factuals_only,bge_large,-,20,71,71,0,0.8703703703703703,0.8705943774229795,0.8705943774229794,0.8832511947431302,0.8703703703703703
6,60,factuals_only,bge_large,-,20,81,81,0,0.8796296296296297,0.8800728704110347,0.8800728704110347,0.8936026936026936,0.8796296296296297
6,60,factuals_only,bge_large,-,20,81,81,0,0.8796296296296297,0.8800728704110347,0.8800728704110347,0.8936026936026936,0.8796296296296297
7,70,factuals_only,bge_large,-,20,91,91,0,0.8981481481481481,0.8981470976478999,0.8981470976479,0.9078257659653008,0.8981481481481483
7,70,factuals_only,bge_large,-,20,91,91,0,0.8981481481481481,0.8981470976478999,0.8981470976479,0.9078257659653008,0.8981481481481483
8,80,factuals_only,bge_large,-,20,101,101,0,0.8796296296296297,0.8792568542568543,0.8792568542568543,0.8899881164587047,0.8796296296296297
8,80,factuals_only,bge_large,-,20,101,101,0,0.8796296296296297,0.8792568542568543,0.8792568542568543,0.8899881164587047,0.8796296296296297
9,90,factuals_only,bge_large,-,20,111,111,0,0.8888888888888888,0.8887574262863976,0.8887574262863976,0.8983019564414914,0.888888888888889
9,90,factuals_only,bge_large,-,20,111,111,0,0.8981481481481481,0.8986280172375015,0.8986280172375015,0.9076239648147331,0.8981481481481483
10,100,factuals_only,bge_large,-,20,121,121,0,0.8888888888888888,0.8887574262863976,0.8887574262863976,0.8983019564414914,0.888888888888889
10,100,factuals_only,bge_large,-,20,121,121,0,0.8888888888888888,0.8887574262863976,0.8887574262863976,0.8983019564414914,0.888888888888889
11,110,factuals_only,bge_large,-,20,121,121,0,0.8888888888888888,0.8887574262863976,0.8887574262863976,0.8983019564414914,0.888888888888889
11,110,factuals_only,bge_large,-,20,121,121,0,0.8796296296296297,0.879315637414229,0.879315637414229,0.89175250037319,0.8796296296296297
1,10,full,bge_large,mixed,20,31,31,0,0.8888888888888888,0.8896321070234113,0.8896321070234114,0.8961038961038961,0.8888888888888888
2,20,full,bge_large,mixed,20,44,41,3,0.8796296296296297,0.8799019607843137,0.8799019607843136,0.8901515151515151,0.8796296296296298
3,30,full,bge_large,mixed,20,57,51,6,0.8796296296296297,0.879315637414229,0.879315637414229,0.89175250037319,0.8796296296296297
4,40,full,bge_large,mixed,20,69,61,8,0.8796296296296297,0.8800072355627911,0.8800072355627911,0.8948238299151079,0.8796296296296297
5,50,full,bge_large,mixed,20,79,71,8,0.8888888888888888,0.8877314814814815,0.8877314814814815,0.9013949013949013,0.8888888888888888
6,60,full,bge_large,mixed,20,92,81,11,0.8888888888888888,0.8895310450866006,0.8895310450866006,0.9046277514837353,0.8888888888888888
7,70,full,bge_large,mixed,20,102,91,11,0.8888888888888888,0.8887053087757314,0.8887053087757314,0.9012763098969995,0.8888888888888888
8,80,full,bge_large,mixed,20,113,101,12,0.8796296296296297,0.8800072355627911,0.8800072355627911,0.8948238299151079,0.8796296296296297
9,90,full,bge_large,mixed,20,123,111,12,0.8796296296296297,0.8792568542568543,0.8792568542568543,0.8899881164587047,0.8796296296296297
10,100,full,bge_large,mixed,20,134,121,13,0.8888888888888888,0.8894026245583676,0.8894026245583676,0.9002117953730857,0.888888888888889
11,110,full,bge_large,mixed,20,134,121,13,0.9074074074074074,0.908151826761311,0.908151826761311,0.9174278863833605,0.9074074074074074
1,10,full,bge_large,factual_anchored,20,31,31,0,0.8981481481481481,0.8987891335717423,0.8987891335717423,0.9035766560874164,0.8981481481481483
2,20,full,bge_large,factual_anchored,20,44,41,3,0.8703703703703703,0.8697905400533564,0.8697905400533564,0.8793580971000327,0.8703703703703703
3,30,full,bge_large,factual_anchored,20,57,51,6,0.8796296296296297,0.879315637414229,0.879315637414229,0.89175250037319,0.8796296296296297
4,40,full,bge_large,factual_anchored,20,69,61,8,0.8796296296296297,0.8800728704110347,0.8800728704110347,0.8936026936026936,0.8796296296296297
5,50,full,bge_large,factual_anchored,20,79,71,8,0.8888888888888888,0.8877314814814815,0.8877314814814815,0.9013949013949013,0.8888888888888888
6,60,full,bge_large,factual_anchored,20,92,81,11,0.8796296296296297,0.8791749985509766,0.8791749985509767,0.8949735449735451,0.8796296296296297
7,70,full,bge_large,factual_anchored,20,102,91,11,0.8981481481481481,0.8981481481481483,0.8981481481481481,0.9132996632996632,0.898148148148148
8,80,full,bge_large,factual_anchored,20,113,101,12,0.8796296296296297,0.8800072355627911,0.8800072355627911,0.8948238299151079,0.8796296296296297
9,90,full,bge_large,factual_anchored,20,123,111,12,0.8796296296296297,0.8792568542568543,0.8792568542568543,0.8899881164587047,0.8796296296296297
10,100,full,bge_large,factual_anchored,20,134,121,13,0.9074074074074074,0.908151826761311,0.908151826761311,0.9174278863833605,0.9074074074074074
11,110,full,bge_large,factual_anchored,20,134,121,13,0.8981481481481481,0.8988816738816738,0.898881673881674,0.9109031491384433,0.8981481481481483
